Year,Jurisdiction,Gender,Average scale score
2005,Washington,Female,269.0
2005,West Virginia,Male,250.0
2005,West Virginia,Female,261.0
2005,Wisconsin,Male,261.0
2005,Wisconsin,Female,273.0
2005,Wyoming,Male,264.0
2005,Wyoming,Female,272.0
2003,National,Male,258.0
2003,National,Female,269.0
2003,Alabama,Male,246.0
2003,Alabama,Female,261.0
2003,Alaska,Male,250.0
2003,Alaska,Female,263.0
2003,Arizona,Male,251.0
2003,Arizona,Female,260.0
2003,Arkansas,Male,254.0
2003,Arkansas,Female,263.0
2003,California,Male,247.0
2003,California,Female,255.0
2003,Colorado,Male,262.0
2003,Colorado,Female,274.0
2003,Connecticut,Male,262.0
2003,Connecticut,Female,273.0
2003,Delaware,Male,260.0
2003,Delaware,Female,270.0
2003,Florida,Male,251.0
2003,Florida,Female,263.0
2003,Georgia,Male,253.0
2003,Georgia,Female,263.0
2003,Hawaii,Male,245.0
2003,Hawaii,Female,258.0
2003,Idaho,Male,258.0
2003,Idaho,Female,271.0
2003,Illinois,Male,264.0
2003,Illinois,Female,269.0
2003,Indiana,Male,259.0
2003,Indiana,Female,270.0
2003,Iowa,Male,261.0
2003,Iowa,Female,273.0
2003,Kansas,Male,260.0
2003,Kansas,Female,272.0
2003,Kentucky,Male,261.0
2003,Kentucky,Female,272.0
2003,Louisiana,Male,248.0
2003,Louisiana,Female,258.0
2003,Maine,Male,262.0
2003,Maine,Female,275.0
2003,Maryland,Male,255.0
2003,Maryland,Female,269.0
2003,Massachusetts,Male,268.0
2003,Massachusetts,Female,278.0
2003,Michigan,Male,259.0
2003,Michigan,Female,270.0
2003,Minnesota,Male,261.0
2003,Minnesota,Female,274.0
2003,Mississippi,Male,249.0
2003,Mississippi,Female,260.0
2003,Missouri,Male,263.0
2003,Missouri,Female,271.0
2003,Montana,Male,264.0
2003,Montana,Female,276.0
2003,Nebraska,Male,261.0
2003,Nebraska,Female,271.0
2003,Nevada,Male,246.0
2003,Nevada,Female,258.0
2003,New Hampshire,Male,265.0
2003,New Hampshire,Female,276.0
2003,New Jersey,Male,263.0
2003,New Jersey,Female,272.0
2003,New Mexico,Male,246.0
2003,New Mexico,Female,257.0
2003,New York,Male,259.0
2003,New York,Female,271.0
2003,North Carolina,Male,256.0
2003,North Carolina,Female,267.0
2003,North Dakota,Male,264.0
2003,North Dakota,Female,275.0
2003,Ohio,Male,263.0
2003,Ohio,Female,270.0
2003,Oklahoma,Male,256.0
2003,Oklahoma,Female,268.0
2003,Oregon,Male,259.0
2003,Oregon,Female,270.0
2003,Pennsylvania,Male,259.0
2003,Pennsylvania,Female,270.0
2003,Rhode Island,Male,256.0
2003,Rhode Island,Female,266.0
2003,South Carolina,Male,253.0
2003,South Carolina,Female,263.0
2003,South Dakota,Male,265.0
2003,South Dakota,Female,275.0
2003,Tennessee,Male,252.0
2003,Tennessee,Female,265.0
2003,Texas,Male,253.0
2003,Texas,Female,265.0
2003,Utah,Male,259.0
2003,Utah,Female,269.0
2003,Vermont,Male,265.0
2003,Vermont,Female,276.0
2003,Virginia,Male,263.0
2003,Virginia,Female,272.0
2003,Washington,Male,258.0
2003,Washington,Female,271.0
2003,West Virginia,Male,254.0
2003,West Virginia,Female,265.0
2003,Wisconsin,Male,259.0
2003,Wisconsin,Female,274.0
2003,Wyoming,Male,262.0
2003,Wyoming,Female,272.0
2002,National,Male,260.0
2002,National,Female,269.0
2002,Alabama,Male,247.0
2002,Alabama,Female,258.0
2002,Alaska,Male,260.0
2002,Alaska,Female,269.0
2002,Arizona,Male,252.0
2002,Arizona,Female,262.0
2002,Arkansas,Male,255.0
2002,Arkansas,Female,266.0
2002,California,Male,247.0
2002,California,Female,255.0
2002,Colorado,Male,260.0
2002,Colorado,Female,269.0
2002,Connecticut,Male,261.0
2002,Connecticut,Female,273.0
2002,Delaware,Male,264.0
2002,Delaware,Female,271.0
2002,Florida,Male,255.0
2002,Florida,Female,266.0
2002,Georgia,Male,253.0
2002,Georgia,Female,263.0
2002,Hawaii,Male,243.0
2002,Hawaii,Female,260.0
2002,Idaho,Male,259.0
2002,Idaho,Female,273.0
2002,Illinois,Male,260.0
2002,Illinois,Female,269.0
2002,Indiana,Male,260.0
2002,Indiana,Female,270.0
2002,Iowa,Male,260.0
2002,Iowa,Female,269.0
2002,Kansas,Male,265.0
2002,Kansas,Female,274.0
2002,Kentucky,Male,261.0
2002,Kentucky,Female,270.0
2002,Louisiana,Male,252.0
2002,Louisiana,Female,260.0
2002,Maine,Male,265.0
2002,Maine,Female,275.0
2002,Maryland,Male,258.0
2002,Maryland,Female,269.0
2002,Massachusetts,Male,266.0
2002,Massachusetts,Female,275.0
2002,Michigan,Male,259.0
2002,Michigan,Female,270.0
2002,Minnesota,Male,260.0
2002,Minnesota,Female,269.0
2002,Mississippi,Male,251.0
2002,Mississippi,Female,259.0
2002,Missouri,Male,265.0
2002,Missouri,Female,271.0
2002,Montana,Male,267.0
2002,Montana,Female,274.0
2002,Nebraska,Male,267.0
2002,Nebraska,Female,274.0
2002,Nevada,Male,246.0
2002,Nevada,Female,257.0
2002,New Hampshire,Male,260.0
2002,New Hampshire,Female,269.0
2002,New Jersey,Male,260.0
2002,New Jersey,Female,269.0
2002,New Mexico,Male,250.0
2002,New Mexico,Female,258.0
2002,New York,Male,261.0
2002,New York,Female,267.0
2002,North Carolina,Male,260.0
2002,North Carolina,Female,270.0
2002,North Dakota,Male,263.0
2002,North Dakota,Female,273.0
2002,Ohio,Male,265.0
2002,Ohio,Female,272.0
2002,Oklahoma,Male,257.0
2002,Oklahoma,Female,267.0
2002,Oregon,Male,264.0
2002,Oregon,Female,273.0
2002,Pennsylvania,Male,263.0
2002,Pennsylvania,Female,268.0
2002,Rhode Island,Male,258.0
2002,Rhode Island,Female,266.0
2002,South Carolina,Male,253.0
2002,South Carolina,Female,263.0
2002,South Dakota,Male,260.0
2002,South Dakota,Female,269.0
2002,Tennessee,Male,254.0
2002,Tennessee,Female,266.0
2002,Texas,Male,257.0
2002,Texas,Female,268.0
2002,Utah,Male,257.0
2002,Utah,Female,270.0
2002,Vermont,Male,267.0
2002,Vermont,Female,277.0
2002,Virginia,Male,264.0
2002,Virginia,Female,275.0
2002,Washington,Male,261.0
2002,Washington,Female,275.0
2002,West Virginia,Male,259.0
2002,West Virginia,Female,268.0
2002,Wisconsin,Male,260.0
2002,Wisconsin,Female,269.0
2002,Wyoming,Male,260.0
2002,Wyoming,Female,271.0
