Year,Jurisdiction,Gender,Average scale score
2003,North Carolina,Male,243
2003,North Carolina,Female,241
2003,North Dakota,Male,240
2003,North Dakota,Female,235
2003,Ohio,Male,239
2003,Ohio,Female,237
2003,Oklahoma,Male,230
2003,Oklahoma,Female,228
2003,Oregon,Male,237
2003,Oregon,Female,235
2003,Pennsylvania,Male,238
2003,Pennsylvania,Female,234
2003,Puerto Rico,Male,‡
2003,Puerto Rico,Female,‡
2003,Rhode Island,Male,231
2003,Rhode Island,Female,229
2003,South Carolina,Male,237
2003,South Carolina,Female,234
2003,South Dakota,Male,239
2003,South Dakota,Female,235
2003,Tennessee,Male,228
2003,Tennessee,Female,228
2003,Texas,Male,239
2003,Texas,Female,236
2003,Utah,Male,236
2003,Utah,Female,233
2003,Vermont,Male,244
2003,Vermont,Female,240
2003,Virginia,Male,240
2003,Virginia,Female,239
2003,Washington,Male,240
2003,Washington,Female,237
2003,West Virginia,Male,232
2003,West Virginia,Female,230
2003,Wisconsin,Male,238
2003,Wisconsin,Female,235
2003,Wyoming,Male,242
2003,Wyoming,Female,240
2000,National,Male,227
2000,National,Female,224
2000,Alabama,Male,216
2000,Alabama,Female,219
2000,Alaska,Male,—
2000,Alaska,Female,—
2000,Arizona,Male,219
2000,Arizona,Female,219
2000,Arkansas,Male,216
2000,Arkansas,Female,216
2000,California,Male,212
2000,California,Female,213
2000,Colorado,Male,—
2000,Colorado,Female,—
2000,Connecticut,Male,235
2000,Connecticut,Female,233
2000,Delaware,Male,—
2000,Delaware,Female,—
2000,District of Columbia,Male,191
2000,District of Columbia,Female,192
2000,DoDEA,Male,229
2000,DoDEA,Female,225
2000,Florida,Male,—
2000,Florida,Female,—
2000,Georgia,Male,220
2000,Georgia,Female,218
2000,Hawaii,Male,215
2000,Hawaii,Female,217
2000,Idaho,Male,224
2000,Idaho,Female,225
2000,Illinois,Male,224
2000,Illinois,Female,222
2000,Indiana,Male,234
2000,Indiana,Female,232
2000,Iowa,Male,233
2000,Iowa,Female,230
2000,Kansas,Male,233
2000,Kansas,Female,231
2000,Kentucky,Male,220
2000,Kentucky,Female,219
2000,Louisiana,Male,219
2000,Louisiana,Female,217
2000,Maine,Male,232
2000,Maine,Female,227
2000,Maryland,Male,223
2000,Maryland,Female,220
2000,Massachusetts,Male,235
2000,Massachusetts,Female,232
2000,Michigan,Male,230
2000,Michigan,Female,228
2000,Minnesota,Male,236
2000,Minnesota,Female,232
2000,Mississippi,Male,210
2000,Mississippi,Female,211
2000,Missouri,Male,228
2000,Missouri,Female,228
2000,Montana,Male,231
2000,Montana,Female,226
2000,Nebraska,Male,225
2000,Nebraska,Female,225
2000,Nevada,Male,221
2000,Nevada,Female,218
2000,New Hampshire,Male,—
2000,New Hampshire,Female,—
2000,New Jersey,Male,—
2000,New Jersey,Female,—
2000,New Mexico,Male,216
2000,New Mexico,Female,211
2000,New York,Male,227
2000,New York,Female,224
2000,North Carolina,Male,230
2000,North Carolina,Female,230
2000,North Dakota,Male,231
2000,North Dakota,Female,229
2000,Ohio,Male,232
2000,Ohio,Female,228
2000,Oklahoma,Male,225
2000,Oklahoma,Female,223
2000,Oregon,Male,225
2000,Oregon,Female,222
2000,Pennsylvania,Male,—
2000,Pennsylvania,Female,—
2000,Puerto Rico,Male,—
2000,Puerto Rico,Female,—
2000,Rhode Island,Male,225
2000,Rhode Island,Female,223
2000,South Carolina,Male,221
2000,South Carolina,Female,219
2000,South Dakota,Male,—
2000,South Dakota,Female,—
2000,Tennessee,Male,221
2000,Tennessee,Female,219
2000,Texas,Male,233
2000,Texas,Female,230
2000,Utah,Male,227
2000,Utah,Female,227
2000,Vermont,Male,232
2000,Vermont,Female,231
2000,Virginia,Male,232
2000,Virginia,Female,227
2000,Washington,Male,—
2000,Washington,Female,—
2000,West Virginia,Male,224
2000,West Virginia,Female,223
2000,Wisconsin,Male,‡
2000,Wisconsin,Female,‡
2000,Wyoming,Male,230
2000,Wyoming,Female,227
