Year,Jurisdiction,Gender,Average scale score
2003,North Carolina,Male,243
2003,North Carolina,Female,241
2003,North Dakota,Male,240
2003,North Dakota,Female,235
2003,Ohio,Male,239
2003,Ohio,Female,237
2003,Oklahoma,Male,230
2003,Oklahoma,Female,228
2003,Oregon,Male,237
2003,Oregon,Female,235
2003,Pennsylvania,Male,238
2003,Pennsylvania,Female,234
2003,Puerto Rico,Male,‡
2003,Puerto Rico,Female,‡
2003,Rhode Island,Male,231
2003,Rhode Island,Female,229
2003,South Carolina,Male,237
2003,South Carolina,Female,234
2003,South Dakota,Male,239
2003,South Dakota,Female,235
2003,Tennessee,Male,228
2003,Tennessee,Female,228
2003,Texas,Male,239
2003,Texas,Female,236
2003,Utah,Male,236
2003,Utah,Female,233
2003,Vermont,Male,244
2003,Vermont,Female,240
2003,Virginia,Male,240
2003,Virginia,Female,239
2003,Washington,Male,240
2003,Washington,Female,237
2003,West Virginia,Male,232
2003,West Virginia,Female,230
2003,Wisconsin,Male,238
2003,Wisconsin,Female,235
2003,Wyoming,Male,242
2003,Wyoming,Female,240
2000,National,Male,227
2000,National,Female,224
2000,Alabama,Male,216
2000,Alabama,Female,219
2000,Alaska,Male,—
2000,Alaska,Female,—
2000,Arizona,Male,219
2000,Arizona,Female,219
2000,Arkansas,Male,216
2000,Arkansas,Female,216
2000,California,Male,212
2000,California,Female,213
2000,Colorado,Male,—
2000,Colorado,Female,—
2000,Connecticut,Male,235
2000,Connecticut,Female,233
2000,Delaware,Male,—
2000,Delaware,Female,—
2000,District of Columbia,Male,191
2000,District of Columbia,Female,192
2000,DoDEA,Male,229
2000,DoDEA,Female,225
2000,Florida,Male,—
2000,Florida,Female,—
2000,Georgia,Male,220
2000,Georgia,Female,218
2000,Hawaii,Male,215
2000,Hawaii,Female,217
2000,Idaho,Male,224
2000,Idaho,Female,225
2000,Illinois,Male,224
2000,Illinois,Female,222
2000,Indiana,Male,234
2000,Indiana,Female,232
2000,Iowa,Male,233
2000,Iowa,Female,230
2000,Kansas,Male,233
2000,Kansas,Female,231
2000,Kentucky,Male,220
2000,Kentucky,Female,219
2000,Louisiana,Male,219
2000,Louisiana,Female,217
2000,Maine,Male,232
2000,Maine,Female,227
2000,Maryland,Male,223
2000,Maryland,Female,220
2000,Massachusetts,Male,235
2000,Massachusetts,Female,232
2000,Michigan,Male,230
2000,Michigan,Female,228
2000,Minnesota,Male,236
2000,Minnesota,Female,232
2000,Mississippi,Male,210
2000,Mississippi,Female,211
2000,Missouri,Male,228
2000,Missouri,Female,228
2000,Montana,Male,231
2000,Montana,Female,226
2000,Nebraska,Male,225
2000,Nebraska,Female,225
2000,Nevada,Male,221
2000,Nevada,Female,218
2000,New Hampshire,Male,—
2000,New Hampshire,Female,—
2000,New Jersey,Male,—
2000,New Jersey,Female,—
2000,New Mexico,Male,216
2000,New Mexico,Female,211
2000,New York,Male,227
2000,New York,Female,224
2000,North Carolina,Male,230
2000,North Carolina,Female,230
2000,North Dakota,Male,231
2000,North Dakota,Female,229
2000,Ohio,Male,232
2000,Ohio,Female,228
2000,Oklahoma,Male,225
2000,Oklahoma,Female,223
2000,Oregon,Male,225
2000,Oregon,Female,222
2000,Pennsylvania,Male,—
2000,Pennsylvania,Female,—
2000,Puerto Rico,Male,—
2000,Puerto Rico,Female,—
2000,Rhode Island,Male,225
2000,Rhode Island,Female,223
2000,South Carolina,Male,221
2000,South Carolina,Female,219
2000,South Dakota,Male,—
2000,South Dakota,Female,—
2000,Tennessee,Male,221
2000,Tennessee,Female,219
2000,Texas,Male,233
2000,Texas,Female,230
2000,Utah,Male,227
2000,Utah,Female,227
2000,Vermont,Male,232
2000,Vermont,Female,231
2000,Virginia,Male,232
2000,Virginia,Female,227
2000,Washington,Male,—
2000,Washington,Female,—
2000,West Virginia,Male,224
2000,West Virginia,Female,223
2000,Wisconsin,Male,‡
2000,Wisconsin,Female,‡
2000,Wyoming,Male,230
2000,Wyoming,Female,227
2000,National,Male,229
2000,National,Female,226
2000,Alabama,Male,217
2000,Alabama,Female,219
2000,Alaska,Male,—
2000,Alaska,Female,—
2000,Arizona,Male,220
2000,Arizona,Female,218
2000,Arkansas,Male,217
2000,Arkansas,Female,217
2000,California,Male,213
2000,California,Female,214
2000,Colorado,Male,—
2000,Colorado,Female,—
2000,Connecticut,Male,235
2000,Connecticut,Female,233
2000,Delaware,Male,—
2000,Delaware,Female,—
2000,District of Columbia,Male,193
2000,District of Columbia,Female,194
2000,DoDEA,Male,230
2000,DoDEA,Female,226
2000,Florida,Male,—
2000,Florida,Female,—
2000,Georgia,Male,220
2000,Georgia,Female,219
2000,Hawaii,Male,214
2000,Hawaii,Female,217
2000,Idaho,Male,227
2000,Idaho,Female,227
2000,Illinois,Male,227
2000,Illinois,Female,222
2000,Indiana,Male,235
2000,Indiana,Female,233
2000,Iowa,Male,235
2000,Iowa,Female,231
2000,Kansas,Male,232
2000,Kansas,Female,232
2000,Kentucky,Male,222
2000,Kentucky,Female,220
2000,Louisiana,Male,218
2000,Louisiana,Female,218
2000,Maine,Male,232
2000,Maine,Female,229
2000,Maryland,Male,223
2000,Maryland,Female,221
2000,Massachusetts,Male,237
2000,Massachusetts,Female,233
2000,Michigan,Male,232
2000,Michigan,Female,230
2000,Minnesota,Male,237
2000,Minnesota,Female,233
2000,Mississippi,Male,210
2000,Mississippi,Female,211
2000,Missouri,Male,229
2000,Missouri,Female,228
2000,Montana,Male,232
2000,Montana,Female,228
2000,Nebraska,Male,227
2000,Nebraska,Female,225
2000,Nevada,Male,222
2000,Nevada,Female,218
2000,New Hampshire,Male,—
2000,New Hampshire,Female,—
2000,New Jersey,Male,—
2000,New Jersey,Female,—
2000,New Mexico,Male,216
2000,New Mexico,Female,212
2000,New York,Male,228
2000,New York,Female,225
2000,North Carolina,Male,234
2000,North Carolina,Female,231
2000,North Dakota,Male,233
2000,North Dakota,Female,229
2000,Ohio,Male,233
2000,Ohio,Female,228
2000,Oklahoma,Male,226
2000,Oklahoma,Female,224
2000,Oregon,Male,229
2000,Oregon,Female,224
2000,Pennsylvania,Male,—
2000,Pennsylvania,Female,—
2000,Puerto Rico,Male,—
2000,Puerto Rico,Female,—
2000,Rhode Island,Male,225
2000,Rhode Island,Female,224
2000,South Carolina,Male,221
2000,South Carolina,Female,220
2000,South Dakota,Male,—
2000,South Dakota,Female,—
2000,Tennessee,Male,222
2000,Tennessee,Female,218
2000,Texas,Male,235
2000,Texas,Female,231
2000,Utah,Male,227
2000,Utah,Female,228
2000,Vermont,Male,232
2000,Vermont,Female,231
2000,Virginia,Male,233
2000,Virginia,Female,228
2000,Washington,Male,—
2000,Washington,Female,—
2000,West Virginia,Male,226
2000,West Virginia,Female,223
2000,Wisconsin,Male,‡
2000,Wisconsin,Female,‡
2000,Wyoming,Male,230
2000,Wyoming,Female,228
1996,National,Male,224
1996,National,Female,223
1996,Alabama,Male,—
1996,Alabama,Female,—
1996,Alaska,Male,—
1996,Alaska,Female,—
1996,Arizona,Male,—
1996,Arizona,Female,—
1996,Arkansas,Male,—
1996,Arkansas,Female,—
1996,California,Male,—
1996,California,Female,—
1996,Colorado,Male,—
1996,Colorado,Female,—
1996,Connecticut,Male,—
1996,Connecticut,Female,—
1996,Delaware,Male,—
1996,Delaware,Female,—
1996,District of Columbia,Male,—
1996,District of Columbia,Female,—
1996,DoDEA,Male,—
1996,DoDEA,Female,—
1996,Florida,Male,—
1996,Florida,Female,—
1996,Georgia,Male,—
1996,Georgia,Female,—
1996,Hawaii,Male,—
1996,Hawaii,Female,—
1996,Idaho,Male,—
1996,Idaho,Female,—
1996,Illinois,Male,—
1996,Illinois,Female,—
1996,Indiana,Male,—
1996,Indiana,Female,—
1996,Iowa,Male,—
1996,Iowa,Female,—
1996,Kansas,Male,—
1996,Kansas,Female,—
1996,Kentucky,Male,—
1996,Kentucky,Female,—
1996,Louisiana,Male,—
1996,Louisiana,Female,—
1996,Maine,Male,—
1996,Maine,Female,—
1996,Maryland,Male,—
1996,Maryland,Female,—
1996,Massachusetts,Male,—
1996,Massachusetts,Female,—
1996,Michigan,Male,—
1996,Michigan,Female,—
1996,Minnesota,Male,—
1996,Minnesota,Female,—
1996,Mississippi,Male,—
1996,Mississippi,Female,—
1996,Missouri,Male,—
1996,Missouri,Female,—
1996,Montana,Male,—
1996,Montana,Female,—
1996,Nebraska,Male,—
1996,Nebraska,Female,—
1996,Nevada,Male,—
1996,Nevada,Female,—
1996,New Hampshire,Male,—
1996,New Hampshire,Female,—
1996,New Jersey,Male,—
1996,New Jersey,Female,—
1996,New Mexico,Male,—
1996,New Mexico,Female,—
1996,New York,Male,—
1996,New York,Female,—
1996,North Carolina,Male,—
1996,North Carolina,Female,—
1996,North Dakota,Male,—
1996,North Dakota,Female,—
1996,Ohio,Male,—
1996,Ohio,Female,—
1996,Oklahoma,Male,—
1996,Oklahoma,Female,—
1996,Oregon,Male,—
1996,Oregon,Female,—
1996,Pennsylvania,Male,—
1996,Pennsylvania,Female,—
1996,Puerto Rico,Male,—
1996,Puerto Rico,Female,—
1996,Rhode Island,Male,—
1996,Rhode Island,Female,—
1996,South Carolina,Male,—
1996,South Carolina,Female,—
1996,South Dakota,Male,—
1996,South Dakota,Female,—
1996,Tennessee,Male,—
1996,Tennessee,Female,—
1996,Texas,Male,—
1996,Texas,Female,—
1996,Utah,Male,—
1996,Utah,Female,—
1996,Vermont,Male,—
1996,Vermont,Female,—
1996,Virginia,Male,—
1996,Virginia,Female,—
1996,Washington,Male,—
1996,Washington,Female,—
1996,West Virginia,Male,—
1996,West Virginia,Female,—
1996,Wisconsin,Male,—
1996,Wisconsin,Female,—
1996,Wyoming,Male,—
1996,Wyoming,Female,—
1996,National,Male,226
1996,National,Female,222
1996,Alabama,Male,212
1996,Alabama,Female,212
1996,Alaska,Male,224
1996,Alaska,Female,224
1996,Arizona,Male,218
1996,Arizona,Female,217
1996,Arkansas,Male,216
1996,Arkansas,Female,216
1996,California,Male,211
1996,California,Female,207
1996,Colorado,Male,227
1996,Colorado,Female,224
1996,Connecticut,Male,234
1996,Connecticut,Female,230
1996,Delaware,Male,216
1996,Delaware,Female,215
1996,District of Columbia,Male,187
1996,District of Columbia,Female,187
1996,DoDEA,Male,225
1996,DoDEA,Female,222
1996,Florida,Male,215
1996,Florida,Female,217
1996,Georgia,Male,216
1996,Georgia,Female,215
1996,Hawaii,Male,215
1996,Hawaii,Female,215
1996,Idaho,Male,—
1996,Idaho,Female,—
1996,Illinois,Male,—
1996,Illinois,Female,—
1996,Indiana,Male,231
1996,Indiana,Female,228
1996,Iowa,Male,230
1996,Iowa,Female,228
1996,Kansas,Male,—
1996,Kansas,Female,—
1996,Kentucky,Male,220
1996,Kentucky,Female,220
1996,Louisiana,Male,209
1996,Louisiana,Female,210
1996,Maine,Male,234
1996,Maine,Female,231
1996,Maryland,Male,222
1996,Maryland,Female,220
1996,Massachusetts,Male,230
1996,Massachusetts,Female,228
1996,Michigan,Male,227
1996,Michigan,Female,225
1996,Minnesota,Male,234
1996,Minnesota,Female,231
1996,Mississippi,Male,208
1996,Mississippi,Female,209
1996,Missouri,Male,225
1996,Missouri,Female,224
1996,Montana,Male,229
1996,Montana,Female,226
1996,Nebraska,Male,228
1996,Nebraska,Female,227
1996,Nevada,Male,220
1996,Nevada,Female,216
1996,New Hampshire,Male,—
1996,New Hampshire,Female,—
1996,New Jersey,Male,231
1996,New Jersey,Female,223
1996,New Mexico,Male,215
1996,New Mexico,Female,213
1996,New York,Male,224
1996,New York,Female,222
1996,North Carolina,Male,224
1996,North Carolina,Female,224
1996,North Dakota,Male,232
1996,North Dakota,Female,230
1996,Ohio,Male,—
1996,Ohio,Female,—
1996,Oklahoma,Male,—
1996,Oklahoma,Female,—
1996,Oregon,Male,224
1996,Oregon,Female,223
1996,Pennsylvania,Male,227
1996,Pennsylvania,Female,226
1996,Puerto Rico,Male,—
1996,Puerto Rico,Female,—
1996,Rhode Island,Male,223
1996,Rhode Island,Female,218
1996,South Carolina,Male,214
1996,South Carolina,Female,213
1996,South Dakota,Male,—
1996,South Dakota,Female,—
1996,Tennessee,Male,220
1996,Tennessee,Female,218
1996,Texas,Male,229
1996,Texas,Female,228
1996,Utah,Male,228
1996,Utah,Female,225
1996,Vermont,Male,226
1996,Vermont,Female,224
1996,Virginia,Male,224
1996,Virginia,Female,221
1996,Washington,Male,226
1996,Washington,Female,224
1996,West Virginia,Male,224
1996,West Virginia,Female,223
1996,Wisconsin,Male,233
1996,Wisconsin,Female,230
1996,Wyoming,Male,224
1996,Wyoming,Female,223
1992,National,Male,221
1992,National,Female,219
1992,Alabama,Male,208
1992,Alabama,Female,208
1992,Alaska,Male,—
1992,Alaska,Female,—
1992,Arizona,Male,215
1992,Arizona,Female,216
1992,Arkansas,Male,211
1992,Arkansas,Female,210
1992,California,Male,209
1992,California,Female,208
1992,Colorado,Male,222
1992,Colorado,Female,220
1992,Connecticut,Male,228
1992,Connecticut,Female,225
1992,Delaware,Male,219
1992,Delaware,Female,217
1992,District of Columbia,Male,193
1992,District of Columbia,Female,192
1992,DoDEA,Male,—
1992,DoDEA,Female,—
1992,Florida,Male,215
1992,Florida,Female,212
1992,Georgia,Male,215
1992,Georgia,Female,216
1992,Hawaii,Male,213
1992,Hawaii,Female,215
1992,Idaho,Male,223
1992,Idaho,Female,220
1992,Illinois,Male,—
1992,Illinois,Female,—
1992,Indiana,Male,222
1992,Indiana,Female,220
1992,Iowa,Male,230
1992,Iowa,Female,229
1992,Kansas,Male,—
1992,Kansas,Female,—
1992,Kentucky,Male,215
1992,Kentucky,Female,215
1992,Louisiana,Male,205
1992,Louisiana,Female,204
1992,Maine,Male,232
1992,Maine,Female,231
1992,Maryland,Male,219
1992,Maryland,Female,216
1992,Massachusetts,Male,228
1992,Massachusetts,Female,225
1992,Michigan,Male,222
1992,Michigan,Female,217
1992,Minnesota,Male,229
1992,Minnesota,Female,228
1992,Mississippi,Male,201
1992,Mississippi,Female,203
1992,Missouri,Male,222
1992,Missouri,Female,223
1992,Montana,Male,—
1992,Montana,Female,—
1992,Nebraska,Male,227
1992,Nebraska,Female,224
1992,Nevada,Male,—
1992,Nevada,Female,—
1992,New Hampshire,Male,230
1992,New Hampshire,Female,229
1992,New Jersey,Male,228
1992,New Jersey,Female,226
1992,New Mexico,Male,213
1992,New Mexico,Female,213
1992,New York,Male,222
1992,New York,Female,215
1992,North Carolina,Male,213
1992,North Carolina,Female,213
1992,North Dakota,Male,230
1992,North Dakota,Female,227
1992,Ohio,Male,220
1992,Ohio,Female,217
1992,Oklahoma,Male,221
1992,Oklahoma,Female,219
1992,Oregon,Male,—
1992,Oregon,Female,—
1992,Pennsylvania,Male,225
1992,Pennsylvania,Female,223
1992,Puerto Rico,Male,—
1992,Puerto Rico,Female,—
1992,Rhode Island,Male,216
1992,Rhode Island,Female,215
1992,South Carolina,Male,213
1992,South Carolina,Female,212
1992,South Dakota,Male,—
1992,South Dakota,Female,—
1992,Tennessee,Male,211
1992,Tennessee,Female,211
1992,Texas,Male,219
1992,Texas,Female,217
1992,Utah,Male,224
1992,Utah,Female,224
1992,Vermont,Male,—
1992,Vermont,Female,—
1992,Virginia,Male,222
1992,Virginia,Female,219
1992,Washington,Male,—
1992,Washington,Female,—
1992,West Virginia,Male,216
1992,West Virginia,Female,214
1992,Wisconsin,Male,230
1992,Wisconsin,Female,227
1992,Wyoming,Male,227
1992,Wyoming,Female,224
1990,National,Male,214
1990,National,Female,213
1990,Alabama,Male,—
1990,Alabama,Female,—
1990,Alaska,Male,—
1990,Alaska,Female,—
1990,Arizona,Male,—
1990,Arizona,Female,—
1990,Arkansas,Male,—
1990,Arkansas,Female,—
1990,California,Male,—
1990,California,Female,—
1990,Colorado,Male,—
1990,Colorado,Female,—
1990,Connecticut,Male,—
1990,Connecticut,Female,—
1990,Delaware,Male,—
1990,Delaware,Female,—
1990,District of Columbia,Male,—
1990,District of Columbia,Female,—
1990,DoDEA,Male,—
1990,DoDEA,Female,—
1990,Florida,Male,—
1990,Florida,Female,—
1990,Georgia,Male,—
1990,Georgia,Female,—
1990,Hawaii,Male,—
1990,Hawaii,Female,—
1990,Idaho,Male,—
1990,Idaho,Female,—
1990,Illinois,Male,—
1990,Illinois,Female,—
1990,Indiana,Male,—
1990,Indiana,Female,—
1990,Iowa,Male,—
1990,Iowa,Female,—
1990,Kansas,Male,—
1990,Kansas,Female,—
1990,Kentucky,Male,—
1990,Kentucky,Female,—
1990,Louisiana,Male,—
1990,Louisiana,Female,—
1990,Maine,Male,—
1990,Maine,Female,—
1990,Maryland,Male,—
1990,Maryland,Female,—
1990,Massachusetts,Male,—
1990,Massachusetts,Female,—
1990,Michigan,Male,—
1990,Michigan,Female,—
1990,Minnesota,Male,—
1990,Minnesota,Female,—
1990,Mississippi,Male,—
1990,Mississippi,Female,—
1990,Missouri,Male,—
1990,Missouri,Female,—
1990,Montana,Male,—
1990,Montana,Female,—
1990,Nebraska,Male,—
1990,Nebraska,Female,—
1990,Nevada,Male,—
1990,Nevada,Female,—
1990,New Hampshire,Male,—
1990,New Hampshire,Female,—
1990,New Jersey,Male,—
1990,New Jersey,Female,—
1990,New Mexico,Male,—
1990,New Mexico,Female,—
1990,New York,Male,—
1990,New York,Female,—
1990,North Carolina,Male,—
1990,North Carolina,Female,—
1990,North Dakota,Male,—
1990,North Dakota,Female,—
1990,Ohio,Male,—
1990,Ohio,Female,—
1990,Oklahoma,Male,—
1990,Oklahoma,Female,—
1990,Oregon,Male,—
1990,Oregon,Female,—
1990,Pennsylvania,Male,—
1990,Pennsylvania,Female,—
1990,Puerto Rico,Male,—
1990,Puerto Rico,Female,—
1990,Rhode Island,Male,—
1990,Rhode Island,Female,—
1990,South Carolina,Male,—
1990,South Carolina,Female,—
1990,South Dakota,Male,—
1990,South Dakota,Female,—
1990,Tennessee,Male,—
1990,Tennessee,Female,—
1990,Texas,Male,—
1990,Texas,Female,—
1990,Utah,Male,—
1990,Utah,Female,—
1990,Vermont,Male,—
1990,Vermont,Female,—
1990,Virginia,Male,—
1990,Virginia,Female,—
1990,Washington,Male,—
1990,Washington,Female,—
1990,West Virginia,Male,—
1990,West Virginia,Female,—
1990,Wisconsin,Male,—
1990,Wisconsin,Female,—
1990,Wyoming,Male,—
1990,Wyoming,Female,—
