Year,Jurisdiction,Gender,Average scale score
2005,Washington,Female,285.0
2005,West Virginia,Male,268.0
2005,West Virginia,Female,270.0
2005,Wisconsin,Male,285.0
2005,Wisconsin,Female,284.0
2005,Wyoming,Male,283.0
2005,Wyoming,Female,281.0
2003,National,Male,278.0
2003,National,Female,277.0
2003,Alabama,Male,263.0
2003,Alabama,Female,261.0
2003,Alaska,Male,280.0
2003,Alaska,Female,278.0
2003,Arizona,Male,271.0
2003,Arizona,Female,271.0
2003,Arkansas,Male,265.0
2003,Arkansas,Female,267.0
2003,California,Male,268.0
2003,California,Female,266.0
2003,Colorado,Male,284.0
2003,Colorado,Female,283.0
2003,Connecticut,Male,285.0
2003,Connecticut,Female,283.0
2003,Delaware,Male,278.0
2003,Delaware,Female,276.0
2003,Florida,Male,273.0
2003,Florida,Female,269.0
2003,Georgia,Male,270.0
2003,Georgia,Female,269.0
2003,Hawaii,Male,265.0
2003,Hawaii,Female,266.0
2003,Idaho,Male,281.0
2003,Idaho,Female,279.0
2003,Illinois,Male,278.0
2003,Illinois,Female,276.0
2003,Indiana,Male,282.0
2003,Indiana,Female,280.0
2003,Iowa,Male,285.0
2003,Iowa,Female,283.0
2003,Kansas,Male,284.0
2003,Kansas,Female,284.0
2003,Kentucky,Male,275.0
2003,Kentucky,Female,274.0
2003,Louisiana,Male,267.0
2003,Louisiana,Female,266.0
2003,Maine,Male,283.0
2003,Maine,Female,281.0
2003,Maryland,Male,279.0
2003,Maryland,Female,276.0
2003,Massachusetts,Male,289.0
2003,Massachusetts,Female,284.0
2003,Michigan,Male,277.0
2003,Michigan,Female,276.0
2003,Minnesota,Male,289.0
2003,Minnesota,Female,292.0
2003,Mississippi,Male,262.0
2003,Mississippi,Female,260.0
2003,Missouri,Male,280.0
2003,Missouri,Female,278.0
2003,Montana,Male,286.0
2003,Montana,Female,286.0
2003,Nebraska,Male,284.0
2003,Nebraska,Female,281.0
2003,Nevada,Male,268.0
2003,Nevada,Female,268.0
2003,New Hampshire,Male,287.0
2003,New Hampshire,Female,286.0
2003,New Jersey,Male,282.0
2003,New Jersey,Female,281.0
2003,New Mexico,Male,264.0
2003,New Mexico,Female,263.0
2003,New York,Male,281.0
2003,New York,Female,279.0
2003,North Carolina,Male,281.0
2003,North Carolina,Female,282.0
2003,North Dakota,Male,287.0
2003,North Dakota,Female,287.0
2003,Ohio,Male,283.0
2003,Ohio,Female,281.0
2003,Oklahoma,Male,272.0
2003,Oklahoma,Female,272.0
2003,Oregon,Male,282.0
2003,Oregon,Female,280.0
2003,Pennsylvania,Male,280.0
2003,Pennsylvania,Female,277.0
2003,Rhode Island,Male,273.0
2003,Rhode Island,Female,271.0
2003,South Carolina,Male,280.0
2003,South Carolina,Female,274.0
2003,South Dakota,Male,286.0
2003,South Dakota,Female,284.0
2003,Tennessee,Male,268.0
2003,Tennessee,Female,268.0
2003,Texas,Male,278.0
2003,Texas,Female,276.0
2003,Utah,Male,282.0
2003,Utah,Female,280.0
2003,Vermont,Male,286.0
2003,Vermont,Female,286.0
2003,Virginia,Male,283.0
2003,Virginia,Female,280.0
2003,Washington,Male,282.0
2003,Washington,Female,281.0
2003,West Virginia,Male,271.0
2003,West Virginia,Female,271.0
2003,Wisconsin,Male,284.0
2003,Wisconsin,Female,284.0
2003,Wyoming,Male,284.0
2003,Wyoming,Female,283.0
